54	261431	Hotel Pulitzer Roma	Viale Marconi 905	Rome	00146	1	4.0	52	4.0	139.91481	41.84715	12.4756	6.0099726	Y	Y	N	N	N	N	Y	N	Y	N	N	N	N	N	N	Y	Y	Y	Y	N	Y	N	N	N	N	N	N	N	4.978649392415183	6.006711623508508	261431.jpg
55	210011	Best Western Hotel Villafranca	Via Villafranca 9	Rome	00185	1	4.0	90	3.5	136.27583	41.9051	12.50514	6.426752	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.972632498491564	1.8781863003461747	210011.jpg
56	202412	Hotel Ludovisi Palace	Via Ludovisi 43	Rome	00187	1	4.0	52	4.0	217.1355	41.90686	12.4879	7.150126	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.8908526699548016	0.7722167719698947	202412.jpg
57	325429	Hotel Locarno	Via Della Penna 22	Rome	00186	1	4.0	52	3.5	362.72562	41.90961	12.47467	7.7905526	N	N	N	Y	N	N	N	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	2.606662645282298	1.199111802175172	325429.jpg
58	203425	Hotel des Artistes	Via Villafranca 20	Rome	00185	1	2.0	52	4.0	108.124146	41.90501	12.50524	6.4186263	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.9687186951708642	1.883733922048678	203425.jpg
59	200698	Hotel Memphis	Via Degli Avignonesi 36 A	Rome	00187	1	4.0	52	4.0	207.17831	41.9029	12.4863	7.0345597	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.4993551946937456	0.3434140066272695	200698.jpg
60	189706	Hotel Ponte Sisto	Via Dei Pettinari, 64	Rome	00186	1	4.0	52	4.5	499.69492	41.89311	12.47186	7.245175	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	Y	N	Y	N	N	N	N	N	N	N	1.7207064844642888	1.2733143895208539	189706.jpg
61	174591	Hotel Genova	Via Cavour 25	Rome	00184	1	4.0	52	4.0	263.40955	41.89981	12.4987	6.4117517	N	N	N	Y	N	N	N	N	Y	N	N	N	N	N	N	Y	Y	Y	Y	N	Y	N	N	N	N	N	N	N	1.196907183066529	1.2910040254872754	174591.jpg
62	109068	Hotel Milani	Via Magenta 12	Rome	9999	1	3.0	52	4.0	180.79834	41.90342	12.50268	6.432962	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	1.70691440209203	1.6395207789926138	109068.jpg
63	118216	Grand Hotel Olympic	Via Properzio 2/a	Rome	00193	1	4.0	52	3.5	160.25731	41.90692	12.46156	8.213591	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	3.151086752237686	1.9103278583290104	118216.jpg
64	233316	Grand Hotel Gianicolo	Viale delle Mura Gianicolensi, 107	Rome	00152	1	4.0	52	4.0	372.48996	41.88819	12.46142	7.545753	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	N	N	N	Y	N	N	2.5630729242720562	2.286829211581757	233316.jpg
